Reaction ID	Reaction	Reaction Name	Reaction Count	Core/Accessory	Subsystem	AA7741AA	AA7751AA	AA7753AA	AA7755AA	AA7793AA	AA7860AA	AA7944AA	AA8014AA	AA8024AA	AA8038AA	AA8054AA	AA8106AA	AA8195AA	AA8229AA	AA8295AA	AA8416AA	AA8427AA	AA8449AA	AA8457AA	AA8459AA	AA8539AA	AA8609AA	AA8611AA	AA9022AA	AA9332AA	AA9918AA	AA9949AA	BA0169AA	BA0332AA	BA0348AA	BA0413AA	BA0427AA	BA0437AA	BA0451AA	BA0550AA	BA0570AA	BA0578AA	BA0596AA	BA0600AA	BA0602AA	BA0626AA	BA0653AA	BA0694AA	BA0733AA	BA0758AA	BA0760AA	BA0985AA	BA1064AA	BA1144AA	BA1635AA	BA1851AA	BA1853AA	BA1871AA	BA2125AA	BA2131AA	BA2167AA	BA2198AA	BA2248AA	BA2272AA	BA2276AA	BA2349AA	BA2353AA	BA2378AA	BA2667AA	BA3422AA	BA3781AA	BA3790AA	BA4061AA	BA4277AA	BA4779AA	BA4922AA	BA5240AA	BA5413AA	BA5516AA	BA5590AA	BA5843AA	BA5926AA	BA5961AA	BA6778AA	BA6788AA	BA6857AA	BA6868AA	BA6960AA	BA7167AA	BA7196AA	BA7425AA	BA7456AA	BA7679AA	BA7692AA	BA8022AA	BA8036AA	BA8462AA	BA8528AA	BA8577AA	BA8657AA	BA8743AA	BA8763AA	BA8818AA	BA8872AA	BA9470AA	BA9473AA	BA9474AA	BA9475AA	BA9476AA	BA9477AA	BA9480AA	BA9481AA	BA9484AA	BA9486AA	BA9488AA	BA9524AA	BA9527AA	BA9532AA	BA9537AA	BA9791AA	BA9850AA	BA9852AA	CA0198AA	CA0238AA	CA0313AA	CA0451AA	CA0506AA	CA0745AA	CA0808AA	CA1105AA	CA1120AA	CA1121AA	CA1139AA	CA1406AA	CA1454AA	CA2097AA	CA2897AA	CA3820AA	CA4623AA	CA4910AA	CA4933AA	CA5757AA	CA6012AA	CA6664AA	CA6771AA	CA6921AA	CA6928AA	CA7713AA	CA7717AA	CA7719AA	CA7723AA	CA7726AA	CA7727AA	CA7731AA	CA7751AA	CA7756AA	CA7760AA	CA9080AA	CA9116AA	DA2112AA	DA7109AA	DA8907AA	EA0159AA	EA1562AA	EA2201AA	EA2216AA	EA2217AA	EA2559AA	EA2562AA	EA2718AA	EA2897AA	EA3365AA	EA6501AA	EA7657AA	EA7668AA	FA3659AA	FA3886AA	FA4067AA	FA5518AA	FA7484AA	FA9168AA	GA3515AA	GA3517AA	GA3518AA	GA3519AA	GA5768AA	GA5776AA	GA5780AA	GA5782AA	GA6008AA	GA7178AA	GA8008AA	GA8009AA	GA8016AA	GA8043AA	GA8055AA	GA8062AA	GA8363AA	GA8366AA	GA8370AA	GA8371AA	HA0272AA	HA0517AA	HA0675AA	HA3034AA	HA3070AA	HA7868AA	HA7882AA	HA7883AA	HA7886AA	HA7888AA	HA8267AA	HA8268AA	IA0046AA	IA1032AA	IA1036AA	IA1037AA	IA1038AA	IA1043AA	IA1467AA	IA1653AA	IA3483AA	IA3485AA	IA7621AA	JA3109AA	KA7216AA	KA7291AA
GLCNtex	glcn_e <=> glcn_p	D-gluconate transport via diffusion (extracellular to periplasm)	222	Core	Transport, Outer Membrane Porin	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GLCOAS	atp_c + glutar_c + coa_c --> pi_c + glutcoa_c + adp_c	Glutaryl-CoA synthetase	218	Accessory	Threonine and Lysine Metabolism	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1	1	1		1	1
GLCOASYNT	coa_c + S_gtrdhdlp_c <=> glutcoa_c + dhlam_c	Glutaryl CoAdihydrolipoamide S succinyltransferase	84	Accessory	Unassigned							1											1	1	1									1													1		1	1	1			1		1	1									1	1			1		1				1		1		1	1	1			1	1		1			1											1	1	1												1	1	1		1	1	1	1						1	1	1		1									1	1		1	1	1	1	1	1	1	1	1	1	1	1	1			1		1							1			1		1					1						1		1	1	1	1								1	1			1					1		1	1	1	1	1	1	1		1	1	1	1	1			1		1	1
GLCRAL	5dh4dglc_c --> pyr_c + 2h3oppan_c	5-dehydro-4-deoxyglucarate aldolase	222	Core	Alternate Carbon Metabolism	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GLCRD	glcr_c --> h2o_c + 5dh4dglc_c	Glucarate dehydratase	149	Accessory	Alternate Carbon Metabolism	1	1	1	1	1	1		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1	1	1	1	1	1	1	1	1				1		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1		1		1	1	1	1	1	1		1	1	1	1		1	1	1	1	1	1	1	1			1		1			1	1		1	1		1	1	1		1	1	1			1	1	1	1	1					1	1	1	1	1	1					1				1		1				1	1			1	1				1		1	1	1						1	1	1	1			1	1				1	1		1		1		1				1	1		1		1	1	1										1	1	1	1	1				1	1		1	1	1	1	
GLCRt1	glcr_e <=> glcr_c	Transport by Glut-5 Transporter into Extracellular Space	57	Accessory	Transport, Inner Membrane																													1															1		1		1																											1		1							1					1									1					1	1			1			1				1		1		1	1						1		1								1	1	1	1				1	1	1	1	1		1		1	1	1			1	1	1		1				1	1	1	1	1					1	1					1			1		1		1			1	1					1					1	1		1	1									1		1								1
GLCRt2r	h_e + glcr_e --> h_c + glcr_c	D-glucarate transport via proton symport, reversible	100	Accessory	Transport, Inner Membrane																		1	1	1									1											1		1		1	1	1		1			1	1			1						1				1		1						1		1	1	1			1	1		1	1		1		1	1					1				1	1					1			1				1	1	1		1	1	1	1						1		1	1	1									1	1		1	1	1	1	1	1	1	1	1	1	1	1	1		1	1		1		1			1		1	1		1		1					1		1	1					1	1	1	1		1	1				1	1	1			1	1				1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1			1	1	1
GLCRt2rpp	h_p + glcr_p --> h_c + glcr_c	D-glucarate transport via proton symport, reversible (periplasm)	222	Core	Transport, Inner Membrane	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GLCRtex	glcr_e <=> glcr_p	D-glucarate transport via diffusion (extracellular to periplasm)	222	Core	Transport, Outer Membrane Porin	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GLCUR1Ptex	glcur1p_e <=> glcur1p_p	D-glucuronate 1-phosphate transport via diffusion (extracellular to periplasm)	222	Core	Transport, Outer Membrane Porin	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GLCURDH	glcur_c + nad_c + h2o_c <=> glcr_c + 2.0 h_c + nadh_c	Glucoronate dehydrogenase	32	Accessory	Alternate Carbon Metabolism							1				1																																	1	1																																											1											1		1														1											1	1	1												1	1						1		1						1																					1	1					1				1	1					1	1					1			1			1	1	1				1			1				1				1	
GLCURt2r	h_e + glcur_e --> glcur_c + h_c	D-glucuronate transport via proton symport, reversible	88	Accessory	Transport, Inner Membrane							1					1						1	1	1									1						1					1				1	1	1					1	1			1																				1		1															1	1	1	1			1	1						1						1	1	1		1	1	1	1							1	1	1	1									1	1		1	1	1	1	1	1	1	1	1	1	1	1	1		1	1		1				1			1			1		1	1			1	1						1		1	1	1	1			1			1		1	1			1					1	1	1	1	1	1	1	1	1	1	1	1	1	1	1			1	1	1	1
GLCURt2rpp	h_p + glcur_p --> glcur_c + h_c	D-glucuronate transport via proton symport, reversible (periplasm)	222	Core	Transport, Inner Membrane	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GLCURtex	glcur_e <=> glcur_p	D-glucuronat transport via diffusion (extracellular to periplasm)	222	Core	Transport, Outer Membrane Porin	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GLCabc	atp_c + glc__D_e + h2o_c --> pi_c + h_c + glc__D_c + adp_c	D-glucose transport via ABC system	98	Accessory	Transport, Inner Membrane	1	1	1	1	1	1		1	1		1	1	1		1	1	1	1			1	1	1	1	1	1	1	1		1	1	1	1	1	1	1		1	1	1		1	1				1		1	1				1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1		1	1		1			1	1	1		1			1	1			1	1	1	1	1	1	1	1				1				1			1					1							1	1	1	1	1					1		1		1	1					1														1						1			1				1					1									1											1									1							1	1											1			
GLCabcpp	atp_c + h2o_c + glc__D_p --> pi_c + adp_c + h_c + glc__D_c	D-glucose transport via ABC system (periplasm)	222	Core	Transport, Inner Membrane	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GLCpts	pep_c + glc__D_e --> pyr_c + g6p_c	D-glucose transport via PEP:Pyr PTS	222	Core	Transport, Inner Membrane	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GLCptspp	pep_c + glc__D_p --> pyr_c + g6p_c	D-glucose transport via PEP:Pyr PTS (periplasm)	222	Core	Transport, Inner Membrane	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GLCt2pp	h_p + glc__D_p --> h_c + glc__D_c	D-glucose transport in via proton symport (periplasm)	222	Core	Transport, Inner Membrane	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GLCtex	glc__D_e <=> glc__D_p	Glucose transport via diffusion (extracellular to periplasm)	222	Core	Transport, Outer Membrane Porin	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GLDBRAN2	bglycogen_c --> glycogen_c	Glycogen debranching enzyme (bglycogen -> glycogen)	222	Core	Glycolysis/Gluconeogenesis	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GLGC	g1p_c + h_c + atp_c --> adpglc_c + ppi_c	Glucose-1-phosphate adenylyltransferase	222	Core	Glycolysis/Gluconeogenesis	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GLNS	glu__L_c + atp_c + nh4_c --> pi_c + gln__L_c + h_c + adp_c	Glutamine synthetase	222	Core	Glutamate Metabolism	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GLNabc	gln__L_e + h2o_c + atp_c --> h_c + adp_c + gln__L_c + pi_c	L-glutamine transport via ABC system	28	Accessory	Transport, Inner Membrane								1		1				1			1	1	1	1		1																													1	1																1																										1																	1	1	1																																					1				1															1					1																							1						1				1	1	1						1	1		1		1		
GLNabcpp	atp_c + gln__L_p + h2o_c --> pi_c + gln__L_c + h_c + adp_c	L-glutamine transport via ABC system (periplasm)	222	Core	Transport, Inner Membrane	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GLNtex	gln__L_e <=> gln__L_p	L-glutamine transport via diffusion (extracellular to periplasm)	222	Core	Transport, Outer Membrane Porin	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GLTPD	nad_c + galt1p_c <=> h_c + tag6p__D_c + nadh_c	Galactitol-1-phosphate dehydrogenase	222	Core	Alternate Carbon Metabolism	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GLU5K	atp_c + glu__L_c --> glu5p_c + adp_c	Glutamate 5-kinase	221	Accessory	Arginine and Proline Metabolism	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1
GLUABUTt7	glu__L_e + 4abut_c <=> glu__L_c + 4abut_e	4-aminobutyrate/glutamate antiport	10	Accessory	Transport, Inner Membrane										1						1	1																																										1																																					1	1																											1			1						1																																																								1																																	
